"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","STINT","TOT","PC_PA","Q","2005-Q1",4.05,
"SVN","STINT","TOT","PC_PA","Q","2005-Q2",4.05,
"SVN","STINT","TOT","PC_PA","Q","2005-Q3",4.03,
"SVN","STINT","TOT","PC_PA","Q","2005-Q4",4.006667,
"SVN","STINT","TOT","PC_PA","Q","2006-Q1",3.79,
"SVN","STINT","TOT","PC_PA","Q","2006-Q2",3.46,
"SVN","STINT","TOT","PC_PA","Q","2006-Q3",3.47,
"SVN","STINT","TOT","PC_PA","Q","2006-Q4",3.603333,
"SVN","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"SVN","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"SVN","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"SVN","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"SVN","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"SVN","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"SVN","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"SVN","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"SVN","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"SVN","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"SVN","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"SVN","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"SVN","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"SVN","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"SVN","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"SVN","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"SVN","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"SVN","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"SVN","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"SVN","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"SVN","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"SVN","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"SVN","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"SVN","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"SVN","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"SVN","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"SVN","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"SVN","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"SVN","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"SVN","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"SVN","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"SVN","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"SVN","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"SVN","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"SVN","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"SVN","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"SVN","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"SVN","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"SVN","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"SVN","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"SVN","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"SVN","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"SVN","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"SVN","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"SVN","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"SVN","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"CZE","STINT","TOT","PC_PA","Q","2001-Q1",5.22,
"CZE","STINT","TOT","PC_PA","Q","2001-Q2",5.043334,
"CZE","STINT","TOT","PC_PA","Q","2001-Q3",5.41,
"CZE","STINT","TOT","PC_PA","Q","2001-Q4",5.02,
"CZE","STINT","TOT","PC_PA","Q","2002-Q1",4.383333,
"CZE","STINT","TOT","PC_PA","Q","2002-Q2",3.933333,
"CZE","STINT","TOT","PC_PA","Q","2002-Q3",3.14,
"CZE","STINT","TOT","PC_PA","Q","2002-Q4",2.74,
"CZE","STINT","TOT","PC_PA","Q","2003-Q1",2.5,
"CZE","STINT","TOT","PC_PA","Q","2003-Q2",2.41,
"CZE","STINT","TOT","PC_PA","Q","2003-Q3",2.123333,
"CZE","STINT","TOT","PC_PA","Q","2003-Q4",2.07,
"CZE","STINT","TOT","PC_PA","Q","2004-Q1",2.06,
"CZE","STINT","TOT","PC_PA","Q","2004-Q2",2.183333,
"CZE","STINT","TOT","PC_PA","Q","2004-Q3",2.586667,
"CZE","STINT","TOT","PC_PA","Q","2004-Q4",2.616667,
"CZE","STINT","TOT","PC_PA","Q","2005-Q1",2.286667,
"CZE","STINT","TOT","PC_PA","Q","2005-Q2",1.853333,
"CZE","STINT","TOT","PC_PA","Q","2005-Q3",1.79,
"CZE","STINT","TOT","PC_PA","Q","2005-Q4",2.106667,
"CZE","STINT","TOT","PC_PA","Q","2006-Q1",2.073333,
"CZE","STINT","TOT","PC_PA","Q","2006-Q2",2.13,
"CZE","STINT","TOT","PC_PA","Q","2006-Q3",2.38,
"CZE","STINT","TOT","PC_PA","Q","2006-Q4",2.616667,
"CZE","STINT","TOT","PC_PA","Q","2007-Q1",2.576667,
"CZE","STINT","TOT","PC_PA","Q","2007-Q2",2.766667,
"CZE","STINT","TOT","PC_PA","Q","2007-Q3",3.27,
"CZE","STINT","TOT","PC_PA","Q","2007-Q4",3.776667,
"CZE","STINT","TOT","PC_PA","Q","2008-Q1",3.98,
"CZE","STINT","TOT","PC_PA","Q","2008-Q2",4.153333,
"CZE","STINT","TOT","PC_PA","Q","2008-Q3",3.91,
"CZE","STINT","TOT","PC_PA","Q","2008-Q4",4.106667,
"CZE","STINT","TOT","PC_PA","Q","2009-Q1",2.71,
"CZE","STINT","TOT","PC_PA","Q","2009-Q2",2.323333,
"CZE","STINT","TOT","PC_PA","Q","2009-Q3",1.963333,
"CZE","STINT","TOT","PC_PA","Q","2009-Q4",1.77,
"CZE","STINT","TOT","PC_PA","Q","2010-Q1",1.5,
"CZE","STINT","TOT","PC_PA","Q","2010-Q2",1.31,
"CZE","STINT","TOT","PC_PA","Q","2010-Q3",1.23,
"CZE","STINT","TOT","PC_PA","Q","2010-Q4",1.213333,
"CZE","STINT","TOT","PC_PA","Q","2011-Q1",1.206667,
"CZE","STINT","TOT","PC_PA","Q","2011-Q2",1.21,
"CZE","STINT","TOT","PC_PA","Q","2011-Q3",1.183333,
"CZE","STINT","TOT","PC_PA","Q","2011-Q4",1.16,
"CZE","STINT","TOT","PC_PA","Q","2012-Q1",1.2,
"CZE","STINT","TOT","PC_PA","Q","2012-Q2",1.23,
"CZE","STINT","TOT","PC_PA","Q","2012-Q3",0.9766667,
"CZE","STINT","TOT","PC_PA","Q","2012-Q4",0.5833333,
"CZE","STINT","TOT","PC_PA","Q","2013-Q1",0.4966667,
"CZE","STINT","TOT","PC_PA","Q","2013-Q2",0.4633333,
"CZE","STINT","TOT","PC_PA","Q","2013-Q3",0.4566667,
"CZE","STINT","TOT","PC_PA","Q","2013-Q4",0.41,
"CZE","STINT","TOT","PC_PA","Q","2014-Q1",0.37,
"CZE","STINT","TOT","PC_PA","Q","2014-Q2",0.3633333,
"CZE","STINT","TOT","PC_PA","Q","2014-Q3",0.35,
"CZE","STINT","TOT","PC_PA","Q","2014-Q4",0.3433333,
"CZE","STINT","TOT","PC_PA","Q","2015-Q1",0.3266667,
"CZE","STINT","TOT","PC_PA","Q","2015-Q2",0.31,
"CZE","STINT","TOT","PC_PA","Q","2015-Q3",0.3066667,
"CZE","STINT","TOT","PC_PA","Q","2015-Q4",0.29,
"CZE","STINT","TOT","PC_PA","Q","2016-Q1",0.2866667,
"CZE","STINT","TOT","PC_PA","Q","2016-Q2",0.29,
"CZE","STINT","TOT","PC_PA","Q","2016-Q3",0.29,
"CZE","STINT","TOT","PC_PA","Q","2016-Q4",0.29,
"CZE","STINT","TOT","PC_PA","Q","2017-Q1",0.28,
"CZE","STINT","TOT","PC_PA","Q","2017-Q2",0.2966667,
"CZE","STINT","TOT","PC_PA","Q","2017-Q3",0.3966667,
"CZE","STINT","TOT","PC_PA","Q","2017-Q4",0.6566667,
"CZE","STINT","TOT","PC_PA","Q","2018-Q1",0.8566667,
"CZE","STINT","TOT","PC_PA","Q","2018-Q2",0.91,
"HUN","STINT","TOT","PC_PA","Q","2001-Q1",11.16333,
"HUN","STINT","TOT","PC_PA","Q","2001-Q2",11.09667,
"HUN","STINT","TOT","PC_PA","Q","2001-Q3",10.94,
"HUN","STINT","TOT","PC_PA","Q","2001-Q4",10.26667,
"HUN","STINT","TOT","PC_PA","Q","2002-Q1",8.7,
"HUN","STINT","TOT","PC_PA","Q","2002-Q2",8.89,
"HUN","STINT","TOT","PC_PA","Q","2002-Q3",9.836667,
"HUN","STINT","TOT","PC_PA","Q","2002-Q4",9.406667,
"HUN","STINT","TOT","PC_PA","Q","2003-Q1",6.21,
"HUN","STINT","TOT","PC_PA","Q","2003-Q2",6.98,
"HUN","STINT","TOT","PC_PA","Q","2003-Q3",9.66,
"HUN","STINT","TOT","PC_PA","Q","2003-Q4",11.09333,
"HUN","STINT","TOT","PC_PA","Q","2004-Q1",12.46667,
"HUN","STINT","TOT","PC_PA","Q","2005-Q2",7.475,
"HUN","STINT","TOT","PC_PA","Q","2005-Q3",6.166667,
"HUN","STINT","TOT","PC_PA","Q","2005-Q4",6.186666,
"HUN","STINT","TOT","PC_PA","Q","2006-Q3",7.294565,
"HUN","STINT","TOT","PC_PA","Q","2006-Q4",8.2,
"HUN","STINT","TOT","PC_PA","Q","2007-Q1",8.125,
"HUN","STINT","TOT","PC_PA","Q","2007-Q2",8.108334,
"HUN","STINT","TOT","PC_PA","Q","2007-Q3",7.806139,
"HUN","STINT","TOT","PC_PA","Q","2007-Q4",7.58061,
"HUN","STINT","TOT","PC_PA","Q","2008-Q1",7.996052,
"HUN","STINT","TOT","PC_PA","Q","2008-Q2",8.602592,
"HUN","STINT","TOT","PC_PA","Q","2008-Q3",8.645283,
"HUN","STINT","TOT","PC_PA","Q","2008-Q4",10.49192,
"HUN","STINT","TOT","PC_PA","Q","2009-Q2",10.476,
"HUN","STINT","TOT","PC_PA","Q","2009-Q3",9.262235,
"HUN","STINT","TOT","PC_PA","Q","2009-Q4",7.457451,
"HUN","STINT","TOT","PC_PA","Q","2010-Q1",6.673267,
"HUN","STINT","TOT","PC_PA","Q","2010-Q2",5.9329,
"HUN","STINT","TOT","PC_PA","Q","2010-Q3",6.132267,
"HUN","STINT","TOT","PC_PA","Q","2010-Q4",5.979233,
"HUN","STINT","TOT","PC_PA","Q","2011-Q1",6.567111,
"HUN","STINT","TOT","PC_PA","Q","2011-Q2",6.409301,
"HUN","STINT","TOT","PC_PA","Q","2011-Q3",6.68475,
"HUN","STINT","TOT","PC_PA","Q","2011-Q4",6.642867,
"HUN","STINT","TOT","PC_PA","Q","2012-Q1",8.689,
"HUN","STINT","TOT","PC_PA","Q","2012-Q2",8.20685,
"HUN","STINT","TOT","PC_PA","Q","2012-Q3",7.88635,
"HUN","STINT","TOT","PC_PA","Q","2013-Q2",4.586233,
"HUN","STINT","TOT","PC_PA","Q","2013-Q3",4.13965,
"HUN","STINT","TOT","PC_PA","Q","2013-Q4",3.3103,
"HUN","STINT","TOT","PC_PA","Q","2014-Q1",3.075567,
"HUN","STINT","TOT","PC_PA","Q","2014-Q2",2.781667,
"HUN","STINT","TOT","PC_PA","Q","2014-Q3",2.112833,
"HUN","STINT","TOT","PC_PA","Q","2014-Q4",2.004167,
"HUN","STINT","TOT","PC_PA","Q","2015-Q1",1.883933,
"HUN","STINT","TOT","PC_PA","Q","2015-Q2",1.546367,
"HUN","STINT","TOT","PC_PA","Q","2015-Q3",1.229867,
"HUN","STINT","TOT","PC_PA","Q","2015-Q4",1.305,
"HUN","STINT","TOT","PC_PA","Q","2016-Q1",1.236767,
"HUN","STINT","TOT","PC_PA","Q","2016-Q2",1.0295,
"HUN","STINT","TOT","PC_PA","Q","2016-Q3",0.8131667,
"HUN","STINT","TOT","PC_PA","Q","2016-Q4",0.7298333,
"HUN","STINT","TOT","PC_PA","Q","2017-Q1",0.2895667,
"HUN","STINT","TOT","PC_PA","Q","2017-Q2",0.2380667,
"HUN","STINT","TOT","PC_PA","Q","2017-Q3",0.2930667,
"HUN","STINT","TOT","PC_PA","Q","2017-Q4",0.05493333,
"HUN","STINT","TOT","PC_PA","Q","2018-Q1",0.03643333,
"HUN","STINT","TOT","PC_PA","Q","2018-Q2",0.1174,
"NLD","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"NLD","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"NLD","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"NLD","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"NLD","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"NLD","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"NLD","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"NLD","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"NLD","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"NLD","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"NLD","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"NLD","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"NLD","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"NLD","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"NLD","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"NLD","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"NLD","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"NLD","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"NLD","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"NLD","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"NLD","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"NLD","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"NLD","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"NLD","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"NLD","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"NLD","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"NLD","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"NLD","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"NLD","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"NLD","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"NLD","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"NLD","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"NLD","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"NLD","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"NLD","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"NLD","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"NLD","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"NLD","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"NLD","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"NLD","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"NLD","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"NLD","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"NLD","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"NLD","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"NLD","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"NLD","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"NLD","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"NLD","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"NLD","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"NLD","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"NLD","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"NLD","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"NLD","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"NLD","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"NLD","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"NLD","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"NLD","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"NLD","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"NLD","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"NLD","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"NLD","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"NLD","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"NLD","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"NLD","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"NLD","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"NLD","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"NLD","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"NLD","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"NLD","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"NLD","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"SVK","STINT","TOT","PC_PA","Q","2001-Q1",7.39,
"SVK","STINT","TOT","PC_PA","Q","2001-Q2",7.443333,
"SVK","STINT","TOT","PC_PA","Q","2001-Q3",7.58,
"SVK","STINT","TOT","PC_PA","Q","2001-Q4",7.54,
"SVK","STINT","TOT","PC_PA","Q","2002-Q1",7.466667,
"SVK","STINT","TOT","PC_PA","Q","2002-Q2",7.93,
"SVK","STINT","TOT","PC_PA","Q","2002-Q3",7.996666,
"SVK","STINT","TOT","PC_PA","Q","2002-Q4",6.603333,
"SVK","STINT","TOT","PC_PA","Q","2003-Q1",5.886667,
"SVK","STINT","TOT","PC_PA","Q","2003-Q2",5.91,
"SVK","STINT","TOT","PC_PA","Q","2003-Q3",6.06,
"SVK","STINT","TOT","PC_PA","Q","2003-Q4",5.703333,
"SVK","STINT","TOT","PC_PA","Q","2004-Q1",5.473333,
"SVK","STINT","TOT","PC_PA","Q","2004-Q2",4.56,
"SVK","STINT","TOT","PC_PA","Q","2004-Q3",3.71,
"SVK","STINT","TOT","PC_PA","Q","2004-Q4",3.793333,
"SVK","STINT","TOT","PC_PA","Q","2005-Q1",2.663333,
"SVK","STINT","TOT","PC_PA","Q","2005-Q2",2.44,
"SVK","STINT","TOT","PC_PA","Q","2005-Q3",2.64,
"SVK","STINT","TOT","PC_PA","Q","2005-Q4",2.83,
"SVK","STINT","TOT","PC_PA","Q","2006-Q1",3.14,
"SVK","STINT","TOT","PC_PA","Q","2006-Q2",3.876667,
"SVK","STINT","TOT","PC_PA","Q","2006-Q3",4.65,
"SVK","STINT","TOT","PC_PA","Q","2006-Q4",4.663333,
"SVK","STINT","TOT","PC_PA","Q","2007-Q1",4.21,
"SVK","STINT","TOT","PC_PA","Q","2007-Q2",3.786667,
"SVK","STINT","TOT","PC_PA","Q","2007-Q3",4.06,
"SVK","STINT","TOT","PC_PA","Q","2007-Q4",4.043334,
"SVK","STINT","TOT","PC_PA","Q","2008-Q1",4.003334,
"SVK","STINT","TOT","PC_PA","Q","2008-Q2",4.036667,
"SVK","STINT","TOT","PC_PA","Q","2008-Q3",4.013333,
"SVK","STINT","TOT","PC_PA","Q","2008-Q4",3.363333,
"SVK","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"SVK","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"SVK","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"SVK","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"SVK","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"SVK","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"SVK","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"SVK","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"SVK","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"SVK","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"SVK","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"SVK","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"SVK","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"SVK","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"SVK","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"SVK","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"SVK","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"SVK","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"SVK","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"SVK","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"SVK","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"SVK","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"SVK","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"SVK","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"SVK","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"SVK","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"SVK","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"SVK","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"SVK","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"SVK","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"SVK","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"SVK","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"SVK","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"SVK","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"SVK","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"SVK","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"SVK","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"SVK","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"AUS","STINT","TOT","PC_PA","Q","2001-Q1",5.546667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q2",4.906667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q3",4.846667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q4",4.296667,
"AUS","STINT","TOT","PC_PA","Q","2002-Q1",4.343333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q2",4.833333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q3",4.953333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q4",4.856667,
"AUS","STINT","TOT","PC_PA","Q","2003-Q1",4.77,
"AUS","STINT","TOT","PC_PA","Q","2003-Q2",4.746666,
"AUS","STINT","TOT","PC_PA","Q","2003-Q3",4.816667,
"AUS","STINT","TOT","PC_PA","Q","2003-Q4",5.25,
"AUS","STINT","TOT","PC_PA","Q","2004-Q1",5.543334,
"AUS","STINT","TOT","PC_PA","Q","2004-Q2",5.513333,
"AUS","STINT","TOT","PC_PA","Q","2004-Q3",5.44,
"AUS","STINT","TOT","PC_PA","Q","2004-Q4",5.416667,
"AUS","STINT","TOT","PC_PA","Q","2005-Q1",5.62,
"AUS","STINT","TOT","PC_PA","Q","2005-Q2",5.696667,
"AUS","STINT","TOT","PC_PA","Q","2005-Q3",5.63,
"AUS","STINT","TOT","PC_PA","Q","2005-Q4",5.63,
"AUS","STINT","TOT","PC_PA","Q","2006-Q1",5.616667,
"AUS","STINT","TOT","PC_PA","Q","2006-Q2",5.84,
"AUS","STINT","TOT","PC_PA","Q","2006-Q3",6.15,
"AUS","STINT","TOT","PC_PA","Q","2006-Q4",6.346667,
"AUS","STINT","TOT","PC_PA","Q","2007-Q1",6.41,
"AUS","STINT","TOT","PC_PA","Q","2007-Q2",6.423333,
"AUS","STINT","TOT","PC_PA","Q","2007-Q3",6.72,
"AUS","STINT","TOT","PC_PA","Q","2007-Q4",7.116667,
"AUS","STINT","TOT","PC_PA","Q","2008-Q1",7.59,
"AUS","STINT","TOT","PC_PA","Q","2008-Q2",7.8,
"AUS","STINT","TOT","PC_PA","Q","2008-Q3",7.443333,
"AUS","STINT","TOT","PC_PA","Q","2008-Q4",5.06,
"AUS","STINT","TOT","PC_PA","Q","2009-Q1",3.353333,
"AUS","STINT","TOT","PC_PA","Q","2009-Q2",3.16,
"AUS","STINT","TOT","PC_PA","Q","2009-Q3",3.27,
"AUS","STINT","TOT","PC_PA","Q","2009-Q4",3.953333,
"AUS","STINT","TOT","PC_PA","Q","2010-Q1",4.23,
"AUS","STINT","TOT","PC_PA","Q","2010-Q2",4.75,
"AUS","STINT","TOT","PC_PA","Q","2010-Q3",4.8,
"AUS","STINT","TOT","PC_PA","Q","2010-Q4",4.953333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q1",4.933333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q2",4.963333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q3",4.876667,
"AUS","STINT","TOT","PC_PA","Q","2011-Q4",4.62,
"AUS","STINT","TOT","PC_PA","Q","2012-Q1",4.406667,
"AUS","STINT","TOT","PC_PA","Q","2012-Q2",3.783333,
"AUS","STINT","TOT","PC_PA","Q","2012-Q3",3.553333,
"AUS","STINT","TOT","PC_PA","Q","2012-Q4",3.17,
"AUS","STINT","TOT","PC_PA","Q","2013-Q1",3,
"AUS","STINT","TOT","PC_PA","Q","2013-Q2",2.88,
"AUS","STINT","TOT","PC_PA","Q","2013-Q3",2.646667,
"AUS","STINT","TOT","PC_PA","Q","2013-Q4",2.593333,
"AUS","STINT","TOT","PC_PA","Q","2014-Q1",2.636667,
"AUS","STINT","TOT","PC_PA","Q","2014-Q2",2.69,
"AUS","STINT","TOT","PC_PA","Q","2014-Q3",2.646667,
"AUS","STINT","TOT","PC_PA","Q","2014-Q4",2.74,
"AUS","STINT","TOT","PC_PA","Q","2015-Q1",2.453333,
"AUS","STINT","TOT","PC_PA","Q","2015-Q2",2.183333,
"AUS","STINT","TOT","PC_PA","Q","2015-Q3",2.15,
"AUS","STINT","TOT","PC_PA","Q","2015-Q4",2.236667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q1",2.296667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q2",2.086667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q3",1.806667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q4",1.763333,
"AUS","STINT","TOT","PC_PA","Q","2017-Q1",1.783333,
"AUS","STINT","TOT","PC_PA","Q","2017-Q2",1.74,
"AUS","STINT","TOT","PC_PA","Q","2017-Q3",1.706667,
"AUS","STINT","TOT","PC_PA","Q","2017-Q4",1.73,
"AUS","STINT","TOT","PC_PA","Q","2018-Q1",1.83,
"AUS","STINT","TOT","PC_PA","Q","2018-Q2",2.03,
"PRT","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"PRT","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"PRT","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
